1,-89.98389549344535,39.66650204278217
2,-89.98307758045901,39.66674140349122
3,-89.98231477561872,39.66695856590694
4,-89.98148386373973,39.66719842963094
5,-89.98078073812404,39.66739146123795
6,-89.98077480809006,39.66697405139519
7,-89.98141106162824,39.666844635215
8,-89.98212553602308,39.66661147647573
9,-89.98292546743311,39.66641367356305
10,-89.98359970495824,39.66628255948463
11,-89.98354234968362,39.66591337326388
12,-89.98281886421275,39.66601019391829
13,-89.98211573020278,39.66616843144608
14,-89.98141160230806,39.66624124451705
15,-89.98084889815841,39.66638687179697
16,-89.98079547127107,39.66591105090414
17,-89.98133883186404,39.66581273977575
18,-89.98197972700518,39.66571384158068
19,-89.98267781795417,39.66560539730068
20,-89.98337804541015,39.66553736934344
21,-89.98339246860711,39.66517497116361
22,-89.9825737204597,39.66525574015458
23,-89.98172441527366,39.6653321838598
24,-89.98086558061834,39.66536177842237
25,-89.98012231405345,39.66541084288676
26,-89.98011137723729,39.66499917942336
27,-89.9807992792816,39.66495935851154
28,-89.9815945710851,39.66490066942657
29,-89.98253266837746,39.66487670855194
30,-89.98346422268452,39.66478835372902
31,-89.9834164014699,39.66435369945047
32,-89.98249039933857,39.66440535710063
33,-89.98155447663544,39.66442329936267
34,-89.98079974557474,39.6644848473213
35,-89.9800662262496,39.66452761819135
36,-89.98008789909032,39.6640752222329
37,-89.98078180592961,39.66406495331447
38,-89.98157946570811,39.66402878368043
39,-89.98236872519723,39.66399776711213
40,-89.98327935090819,39.66398474516745
41,-89.98323280040285,39.66361599679463
42,-89.98229270793986,39.66365882602894
43,-89.9816321216617,39.66364954756554
44,-89.98081308747967,39.66371121486241
45,-89.98002754459516,39.6637287554071
46,-89.98003511145673,39.66339945615405
47,-89.98079805737396,39.66335703228325
48,-89.98159157444599,39.66333988082627
49,-89.98226474876253,39.66334033979378
50,-89.98316153357878,39.66329810839932
51,-89.98384021365027,39.66331154161051
52,-89.9839028152424,39.66384038647086
53,-89.98392442464892,39.66444913202806
54,-89.983943091775,39.66512404103862
55,-89.98394172171091,39.66581103667715
56,-89.98394155443802,39.66642331964239